ITTER107;Territorio;TIPO_DATO_AVQ;Tipo dato;MISURA_AVQ;Misura;TIME;Seleziona periodo;Value;Flag Codes;Flags
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;27.2;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;30.4;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;31.8;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;29.5;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;31.6;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;34.5;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;32.4;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;34.6;;
ITC1;Piemonte;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;36.2;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2014;2014;477;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2015;2015;502;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2016;2016;447;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2017;2017;506;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2018;2018;456;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2019;2019;490;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2020;2020;580;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2021;2021;521;;
ITE;Centro;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2022;2022;592;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2014;2014;44.6;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2015;2015;46.5;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2016;2016;48.3;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2017;2017;47.8;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2018;2018;52.5;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2019;2019;50.5;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2020;2020;52.4;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2021;2021;52.1;;
ITE;Centro;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2022;2022;50.9;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2014;2014;623;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2015;2015;666;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2016;2016;696;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2017;2017;684;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2018;2018;713;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2019;2019;660;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2020;2020;707;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2021;2021;731;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;THV;valori in migliaia;2022;2022;693;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2014;2014;16;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2015;2015;16;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2016;2016;15;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2017;2017;23;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2018;2018;19;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2019;2019;17;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2020;2020;21;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2021;2021;23;;
ITE2;Umbria;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2022;2022;18;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;26.4;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;27.8;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;26.8;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;30.3;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;33.4;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;32.3;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;32.5;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;34.5;;
ITC3;Liguria;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;34.4;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;25.9;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;28.5;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;28.9;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;31.8;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;31.9;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;33;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;29.5;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;34.7;;
ITE2;Umbria;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;29.8;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2014;2014;2646;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2015;2015;2748;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2016;2016;2681;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2017;2017;2651;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2018;2018;2474;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2019;2019;2457;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2020;2020;2420;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2021;2021;2408;;
ITC;Nord-ovest;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2022;2022;2287;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2014;2014;4.7;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2015;2015;5.3;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2016;2016;4.1;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2017;2017;4.1;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2018;2018;5.1;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2019;2019;7;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2020;2020;7.1;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2021;2021;4.1;;
ITF1;Abruzzo;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2022;2022;5.4;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;2.4;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;2.3;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;2.3;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;2.2;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;2;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;2;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;2.3;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;2;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;2;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2014;2014;122;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2015;2015;123;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2016;2016;110;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2017;2017;102;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2018;2018;87;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2019;2019;87;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2020;2020;101;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2021;2021;99;;
ITC1;Piemonte;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2022;2022;103;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;14.6;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;15;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;14.3;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;13.8;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;15.2;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;11.6;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;12.6;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;14.2;;
ITE4;Lazio;11_STAG_BIRRA;consuma birra solo stagionalmente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;12.3;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2014;2014;48.2;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2015;2015;48.8;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2016;2016;52.1;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2017;2017;49.8;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2018;2018;56.1;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2019;2019;54.5;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2020;2020;55.3;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2021;2021;57.2;;
ITE4;Lazio;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2022;2022;56.4;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2014;2014;1301;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2015;2015;1262;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2016;2016;1256;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2017;2017;1188;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2018;2018;1084;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2019;2019;1094;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2020;2020;1229;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2021;2021;1108;;
IT;Italia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2022;2022;1082;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2014;2014;44.5;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2015;2015;47.7;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2016;2016;49.9;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2017;2017;49.4;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2018;2018;51.2;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2019;2019;47.9;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2020;2020;51.5;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2021;2021;53.5;;
ITE3;Marche;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2022;2022;51.2;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2014;2014;129;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2015;2015;140;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2016;2016;142;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2017;2017;103;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2018;2018;142;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2019;2019;125;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2020;2020;144;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2021;2021;117;;
3;periferia area metropolitana;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2022;2022;132;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2014;2014;4.3;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2015;2015;4.1;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2016;2016;4.6;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2017;2017;5;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2018;2018;5;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2019;2019;5.1;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2020;2020;5.5;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2021;2021;5.2;;
ITC4;Lombardia;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2022;2022;5.1;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2014;2014;8564;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2015;2015;8565;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2016;2016;8573;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2017;2017;8689;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2018;2018;8842;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2019;2019;8954;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2020;2020;8804;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2021;2021;8660;;
ITFG;Mezzogiorno;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2022;2022;8646;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2014;2014;143;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2015;2015;123;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2016;2016;120;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2017;2017;139;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2018;2018;118;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2019;2019;107;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2020;2020;106;;
ITDA;Trentino Alto Adige / Südtirol;11_BIC_VINO;1-2 bicchieri di vino al giorno;THV;valori in migliaia;2021;2021;110;;
