"TIPO_DATO_AVQ"|"Tipo dato"|"MISURA_AVQ"|"Misura"|"SEXISTAT1"|"Sesso"|"ETA1"|"Classe di età"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2020"|"2020"|0.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2021"|"2021"|0.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2022"|"2022"|0.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2014"|"2014"||"0"|"il dato non raggiunge la metà della cifra minima considerata"
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2015"|"2015"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2016"|"2016"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2017"|"2017"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2018"|"2018"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2019"|"2019"|0.2||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2020"|"2020"|0.2||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2021"|"2021"|0.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2022"|"2022"|0.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2014"|"2014"|5.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2015"|"2015"|5||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2016"|"2016"|5||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2017"|"2017"|4.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2018"|"2018"|7.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2019"|"2019"|5.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2020"|"2020"|5.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2021"|"2021"|4.7||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2022"|"2022"|6.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2014"|"2014"|7.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2015"|"2015"|6.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2016"|"2016"|7.4||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2017"|"2017"|5.2||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2018"|"2018"|8.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2019"|"2019"|7||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2020"|"2020"|7.1||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2021"|"2021"|5.4||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y14-17"|"14-17 anni"|"2022"|"2022"|7.9||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2014"|"2014"|209||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2015"|"2015"|266||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2016"|"2016"|242||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2017"|"2017"|223||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2018"|"2018"|225||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2019"|"2019"|263||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2020"|"2020"|260||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2021"|"2021"|242||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2022"|"2022"|235||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2014"|"2014"|196||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2015"|"2015"|226||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2016"|"2016"|221||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2017"|"2017"|226||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2018"|"2018"|251||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2019"|"2019"|215||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2020"|"2020"|248||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2021"|"2021"|240||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2022"|"2022"|224||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2014"|"2014"|324||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2015"|"2015"|427||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2016"|"2016"|388||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2017"|"2017"|424||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2018"|"2018"|411||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2019"|"2019"|427||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2020"|"2020"|454||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2021"|"2021"|433||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2022"|"2022"|438||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2014"|"2014"|36.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2015"|"2015"|41||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2016"|"2016"|39.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2017"|"2017"|39.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2018"|"2018"|39.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2019"|"2019"|42||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2020"|"2020"|42.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2021"|"2021"|41.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2022"|"2022"|41.2||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2014"|"2014"|0.2||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2015"|"2015"|0.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2016"|"2016"|0.7||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2017"|"2017"|1.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2018"|"2018"|0.3||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2019"|"2019"|0.6||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2020"|"2020"|0.8||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2021"|"2021"|0.7||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2022"|"2022"|1||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2014"|"2014"|14.8||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2015"|"2015"|18.5||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2016"|"2016"|20.7||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2017"|"2017"|21.9||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2018"|"2018"|24.8||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2019"|"2019"|24.1||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2020"|"2020"|26.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2021"|"2021"|22.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2022"|"2022"|21.7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2014"|"2014"|12||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2015"|"2015"|12||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2016"|"2016"|7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2017"|"2017"|14||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2018"|"2018"|11||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2019"|"2019"|14||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2020"|"2020"|11||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2021"|"2021"|17||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2022"|"2022"|11||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2014"|"2014"|16||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2015"|"2015"|7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2016"|"2016"|8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2017"|"2017"||"0"|"il dato non raggiunge la metà della cifra minima considerata"
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2018"|"2018"|1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2019"|"2019"|7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2020"|"2020"|10||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2021"|"2021"|10||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2022"|"2022"|11||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2014"|"2014"|28||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2015"|"2015"|18||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2016"|"2016"|16||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2017"|"2017"|14||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2018"|"2018"|12||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2019"|"2019"|21||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2020"|"2020"|21||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2021"|"2021"|27||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2022"|"2022"|22||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2014"|"2014"|1.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2015"|"2015"|1.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2016"|"2016"|0.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2017"|"2017"|1.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2018"|"2018"|1.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2019"|"2019"|1.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2020"|"2020"|1.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2021"|"2021"|1.9||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2022"|"2022"|1.3||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2014"|"2014"|0.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2015"|"2015"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2016"|"2016"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2017"|"2017"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2018"|"2018"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2019"|"2019"|0.1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2020"|"2020"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2021"|"2021"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y11-13"|"11-13 anni"|"2022"|"2022"|0||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2014"|"2014"|0.8||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2015"|"2015"|0.2||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2016"|"2016"|0.3||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2017"|"2017"|0||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2018"|"2018"||"0"|"il dato non raggiunge la metà della cifra minima considerata"
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2019"|"2019"|0.6||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2020"|"2020"|0.8||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2021"|"2021"|0.2||
"11_RAR_VINO"|"consuma vino più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2022"|"2022"|0.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2014"|"2014"|10592||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2015"|"2015"|11118||
